 0 701 91 0
 0 699 86 0
 0 719 80 0
 0 729 84 0
 0 694 86 0
 0 702 90 0
 0 717 88 0
 0 709 89 1
 0 716 88 1
 0 700 91 0
 0 718 83 0
 0 700 83 0
 0 699 83 0
 0 703 92 0
 0 688 87 0
 0 692 82 0
 0 695 78 0
 0 688 85 0
 0 667 87 0
 0 684 79 0
 0 689 77 0
 0 686 79 0
 0 684 72 0
 0 679 65 0
 0 690 63 0
 0 657 62 0
 0 643 65 0
 0 638 62 0
 0 634 63 0
 0 645 59 0
 0 641 57 0
 0 638 55 0
 0 627 57 0
 0 618 58 0
 0 609 56 0
 0 603 58 0
 0 605 57 0
 0 588 55 0
 0 597 56 0
 0 604 52 1
 0 602 54 1
 0 594 53 1
 0 585 49 1
 0 599 46 0
 0 588 49 0
 0 594 52 0
 0 599 53 0
 0 590 52 0
 0 576 52 0
 0 586 53 0
 0 599 57 0
 0 620 54 0
 0 618 55 0
 0 611 60 0
 0 616 60 0
 0 610 56 0
 0 602 51 0
 0 618 50 0
 0 592 49 0
 0 597 50 0
 0 589 50 0
 0 579 40 0
 0 582 42 0
 0 578 39 0
 0 571 40 0
 0 564 43 0
 0 557 39 0
 0 535 37 0
 0 522 36 0
 0 523 34 0
 0 530 31 0
 0 526 30 0
 0 513 32 0
 0 507 35 0
 0 531 34 0
 0 537 32 0
 0 533 33 0
 0 525 35 0
 0 515 39 0
 0 514 39 0
 0 498 38 0
 0 508 37 0
 0 516 36 0
 0 532 40 0
 0 523 45 0
 0 517 46 0
 0 493 42 0
 0 500 42 0
 0 493 40 0
 0 494 40 0
 0 504 41 0
 0 514 43 0
 0 520 44 0
 0 527 48 0
 0 517 52 0
 0 505 53 0
 0 500 58 0
 0 495 59 0
 0 491 60 0
 0 483 62 0
 0 490 63 0
 0 507 63 0
 0 512 60 0
 0 534 52 0
 0 520 63 0
 0 518 65 0
 0 509 67 0
 0 503 68 0
 0 509 65 0
 0 512 57 0
 0 499 53 0
 0 478 53 0
 0 482 49 0
 0 475 47 0
 0 468 48 0
 0 471 46 0
 0 475 44 0
 0 479 46 0
 0 471 42 0
 0 467 38 0
 0 467 38 0
 0 478 39 0
 0 491 40 0
 0 478 40 0
 0 488 44 0
 0 479 44 0
 0 483 44 0
 0 462 47 1
 0 456 48 1
 0 455 54 0
 0 460 60 0
 0 451 61 0
 0 452 66 0
 0 458 62 0
 0 465 62 0
 0 454 72 0
 0 462 74 0
 0 443 70 0
 0 457 69 0
 0 455 68 0
 0 454 69 0
 0 448 68 0
 0 453 68 0
 0 456 65 0
 0 455 68 0
 0 463 66 0
 0 474 68 0
 0 463 64 0
 0 464 67 0
 0 478 76 0
 0 489 81 0
 0 483 81 0
 0 488 76 0
 0 477 75 0
 0 452 77 0
 0 462 81 0
 0 458 92 0
 0 450 90 0
 0 444 87 0
 0 447 85 1
 0 440 83 1
 0 428 87 1
 0 431 86 1
 0 433 83 2
 0 452 81 2
 0 454 88 0
 0 449 88 0
 0 431 83 0
 0 423 87 0
 0 413 95 0
 0 404 94 0
 0 413 101 0
 0 405 97 0
 0 415 95 0
 0 409 98 0
 0 398 100 0
 0 394 102 0
 0 385 109 0
 0 380 116 0
 0 376 112 0
 0 373 117 0
 0 363 122 0
 0 349 122 0
 0 347 125 0
 0 348 127 0
 0 349 124 0
 0 343 125 0
 0 336 123 0
 0 340 130 0
 0 348 133 0
 0 350 131 0
 0 344 133 0
 0 349 136 0
 0 346 142 0
 0 342 141 0
 0 342 143 0
 0 344 148 0
 0 335 153 0
 0 317 154 0
 0 306 155 0
 0 316 167 0
 0 304 170 0
 0 303 162 0
 0 308 158 0
 0 303 163 0
 0 294 181 0
 0 288 184 0
 0 272 188 0
 0 283 207 0
 0 278 200 0
 0 273 211 0
 0 267 215 0
 0 259 225 0
 0 259 221 0
 0 255 228 0
 0 262 229 0
 0 268 235 0
 0 261 237 0
 0 261 254 0
 0 257 264 0
 0 263 263 0
 0 264 274 0
 0 271 269 0
 0 261 272 0
 0 260 275 0
 0 247 284 0
 0 242 290 0
 0 244 301 0
 0 244 298 0
 0 242 314 0
 0 226 322 0
 0 232 323 0
 1 232 325 0
 1 228 328 0
 1 223 344 0
 1 225 357 0
 1 226 369 0
 2 226 396 0
 2 231 403 0
 2 226 423 0
 2 234 424 0
 3 244 430 0
 2 249 428 0
 3 258 445 0
 3 260 470 0
 4 268 472 0
 5 276 473 0
 6 284 477 0
 6 271 471 0
 5 266 487 0
 6 277 498 0
 5 250 510 1
 4 249 500 1
 4 247 502 1
 5 252 509 2
 3 241 505 2
 5 235 502 2
 4 231 499 2
 4 232 510 2
 4 233 525 2
 3 235 511 2
 5 241 513 3
 5 245 541 2
 4 239 545 1
 3 244 548 2
 2 233 555 2
 0 224 559 3
 0 225 566 2
 0 218 556 3
 0 220 550 4
 0 221 537 4
 0 229 538 3
 0 229 540 2
 0 230 550 1
 0 233 541 1
 0 233 528 1
 0 224 515 1
 0 211 524 1
 0 204 540 1
 0 204 548 1
 0 205 536 1
 0 197 544 1
 0 188 549 0
 0 189 536 0
 0 178 545 0
 0 166 547 0
 0 161 543 0
 0 159 537 0
 0 157 521 0
 0 156 514 0
 0 158 518 0
 0 150 504 0
 0 145 528 0
 0 149 536 0
 0 145 535 0
 0 152 533 0
 0 147 516 0
 0 141 516 0
 0 138 529 0
 0 129 543 0
 0 128 547 0
 0 125 541 0
 0 124 525 0
 1 114 532 0
 1 112 535 0
 1 110 526 0
 1 101 532 0
 2 104 529 0
 4 89 521 0
 4 90 513 0
 4 85 502 0
 4 85 491 0
 6 73 490 0
 5 71 480 0
 5 73 491 0
 6 68 493 0
 6 68 499 0
 8 69 507 0
 8 69 520 0
 6 67 512 0
 5 64 512 0
 5 53 522 0
 4 53 506 0
 4 49 494 1
 4 50 501 1
 4 52 493 1
 3 54 482 1
 3 61 478 1
 2 57 475 2
 1 58 467 2
 0 53 458 2
 0 56 432 2
 0 60 436 2
 0 60 424 2
 0 60 429 1
 0 63 421 1
 0 64 424 1
 0 69 422 0
 0 68 408 0
 0 63 395 0
 0 66 386 1
 0 73 369 1
 0 78 376 1
 0 79 375 1
 0 83 387 1
 0 85 394 1
 0 85 381 2
 0 84 387 2
 0 83 395 3
 0 93 412 3
 0 99 425 3
 0 98 418 3
 0 99 408 2
 1 101 428 3
 0 104 415 3
 0 104 399 3
 0 101 392 3
 0 108 388 2
 0 117 390 3
 0 117 389 3
 0 121 397 1
 1 120 388 1
 1 113 389 1
 1 121 395 1
 1 117 397 1
 1 123 402 1
 1 125 408 2
 1 126 411 1
 1 139 407 1
 1 147 416 0
 0 135 409 0
 0 131 402 0
 0 128 382 0
 0 139 382 0
 0 138 398 0
 0 142 389 0
 0 155 378 0
 0 158 368 0
 0 158 371 0
 0 163 364 0
 0 171 346 0
 0 179 350 0
 0 181 359 0
 0 190 362 0
 0 197 378 0
 0 194 386 0
 0 204 384 0
 0 203 381 0
 0 206 386 0
 0 216 393 0
 0 229 385 0
 0 238 376 0
 1 251 371 0
 2 261 377 0
 3 270 394 0
 2 278 391 0
 2 295 396 0
 1 293 377 0
 1 305 356 0
 1 299 365 0
 1 311 368 1
 1 301 382 1
 1 311 389 1
 2 314 380 1
 2 327 364 1
 1 332 346 1
 1 358 353 1
 1 371 347 1
 1 385 337 1
 2 388 351 1
 2 386 351 1
 2 392 355 1
 2 398 330 0
 2 403 328 0
 1 418 327 0
 1 426 323 0
 1 439 311 0
 2 427 312 0
 2 444 315 0
 4 466 303 0
 4 467 306 0
 4 464 306 0
 3 481 301 0
 4 496 291 0
 4 515 283 0
 5 520 268 0
 7 533 259 0
 6 531 265 0
 6 536 255 0
 5 535 232 0
 6 554 233 0
 6 565 224 0
 5 591 221 0
 3 610 209 0
 3 604 213 0
 2 620 197 0
 2 646 195 0
 2 659 190 0
 2 669 191 0
 2 660 188 0
 2 651 178 0
 2 655 174 0
 2 646 178 0
 1 654 169 0
 1 626 167 0
 1 632 159 0
 2 649 165 0
 1 654 157 0
 1 658 156 0
 1 646 147 0
 1 639 150 0
 1 653 146 1
 1 644 135 1
 1 659 134 1
 1 668 120 2
 1 675 114 2
 1 660 111 2
 1 653 111 2
 1 660 103 2
 1 653 98 3
 1 630 91 5
 1 649 88 3
 1 642 84 3
 1 664 81 3
 2 657 77 3
 1 632 77 3
 1 648 69 3
 1 652 68 4
 1 671 66 3
 1 665 66 3
 1 658 59 3
 1 677 57 3
 1 684 55 2
 1 697 53 3
 1 706 59 3
 1 709 61 5
 1 696 64 5
 1 685 67 5
 1 683 70 4
 1 675 70 5
 1 677 66 5
 1 676 63 5
 1 670 65 7
 1 663 64 9
 1 675 62 7
 1 673 71 8
 1 660 58 8
 1 668 54 7
 1 657 51 7
 1 629 51 6
 1 611 49 6
 2 611 44 4
 2 621 45 3
 2 610 39 2
 2 601 38 2
 2 588 35 2
 1 583 36 1
 2 581 34 1
 2 562 35 1
 2 544 35 1
 2 540 32 0
 2 539 31 0
 2 533 31 0
 3 536 32 0
 2 531 35 0
 3 529 33 0
 3 530 30 0
 3 536 31 0
 2 527 29 0
 2 540 31 0
 2 562 32 0
 2 562 30 0
 2 568 33 0
 1 564 33 0
 1 578 30 0
 0 585 27 0
 0 595 28 0
 0 606 26 0
 0 609 27 0
 0 607 25 0
 0 589 21 0
 0 567 22 0
 0 581 16 1
 0 579 16 2
 0 565 16 1
 0 560 17 1
 0 543 16 1
 0 552 15 1
 0 549 15 1
 0 554 15 1
 0 540 16 1
 0 528 17 1
 0 537 20 1
 0 518 20 2
 0 515 20 2
 0 514 21 2
 0 519 24 3
 0 505 27 3
 0 514 29 4
 0 518 30 3
 0 511 31 2
 0 511 32 3
 0 508 33 3
 0 496 31 3
 0 500 33 4
 0 506 31 4
 0 501 33 4
 0 495 35 4
 0 511 42 4
 0 506 40 4
 0 506 41 3
 0 500 42 3
 0 514 44 3
 0 513 45 4
 0 506 44 2
 0 507 45 2
 0 500 49 3
 0 494 50 3
 0 502 50 3
 0 503 49 4
 0 505 52 4
 0 491 54 4
 0 488 54 5
 0 480 60 6
 0 486 55 6
 0 493 49 6
 0 485 49 7
 0 476 53 8
 0 471 53 6
 0 484 55 7
 0 470 56 7
 0 460 55 8
 2 459 61 5
 2 459 67 7
 2 470 67 7
 2 477 68 6
 2 485 64 4
 2 467 66 4
 2 469 68 3
 2 471 72 4
 2 462 72 3
 2 464 70 4
 2 472 69 4
 1 455 77 3
 0 435 72 3
 0 431 75 3
 0 426 81 3
 0 417 90 2
 0 415 89 2
 0 405 97 3
 1 397 85 3
 1 410 90 3
 1 413 93 3
 1 418 96 4
 1 425 101 3
 2 403 91 5
 2 408 91 4
 2 422 93 5
 2 425 96 5
 2 428 97 4
 2 434 96 3
 2 433 98 3
 2 426 98 4
 3 431 97 4
 4 437 94 5
 4 443 91 6
 4 431 97 6
 4 436 97 6
 5 434 103 6
 5 436 107 7
 4 437 117 7
 6 438 119 6
 9 429 120 8
 8 435 120 8
 10 429 128 9
 9 433 136 8
 7 436 138 9
 7 430 141 7
 8 424 134 6
 7 432 140 7
 8 445 136 8
 9 432 148 7
 12 416 147 8
 9 414 153 7
 7 425 159 8
 5 413 158 8
 5 395 164 9
 3 390 171 8
 4 389 172 7
 4 381 177 7
 3 375 185 9
 3 372 189 9
 3 373 195 8
 4 371 201 7
 4 358 215 8
 3 348 215 9
 3 345 221 9
 3 343 238 11
 3 344 245 10
 4 345 241 12
 4 336 240 11
 4 334 236 13
 4 331 246 14
 3 338 248 15
 3 322 259 14
 3 322 260 13
 3 335 259 14
 3 313 273 12
 3 302 275 16
 3 310 276 16
 2 301 278 14
 2 294 280 15
 2 292 273 16
 2 282 287 19
 2 290 290 19
 2 293 309 20
 3 294 311 20
 3 273 313 23
 2 276 324 24
 2 267 339 25
 2 262 348 27
 3 262 350 23
 3 250 365 24
 3 246 366 24
 3 242 383 22
 3 235 402 21
 3 222 417 21
 3 218 436 23
 2 214 448 25
 2 203 452 24
 2 201 442 25
 2 206 445 23
 1 198 470 20
 1 195 481 24
 1 191 485 26
 1 192 505 26
 1 198 523 25
 0 183 535 27
 0 179 539 25
 0 192 554 28
 0 193 567 30
 0 196 578 33
 0 187 580 31
 0 196 564 36
 0 196 551 37
 0 198 541 35
 0 191 546 33
 0 198 528 30
 0 191 527 26
 0 183 502 28
 0 183 508 24
 0 181 512 22
 0 186 507 24
 0 192 510 22
 0 187 519 21
 0 182 529 22
 0 177 539 22
 0 182 543 24
 0 180 557 23
 0 177 546 22
 0 167 547 21
 0 167 534 22
 0 175 548 23
 0 163 554 20
 0 167 550 20
 0 154 554 22
 0 146 556 23
 0 148 544 23
 0 144 547 23
 0 145 543 23
 0 147 525 24
 0 136 519 25
 0 129 509 25
 0 126 533 25
 0 124 544 26
 0 125 544 30
 0 117 545 28
 0 118 559 29
 0 126 568 27
 0 123 559 30
 0 113 545 29
 0 104 546 27
 0 96 549 29
 0 88 544 27
 0 80 548 29
 0 79 531 26
 0 63 526 24
 0 70 522 25
 0 72 521 24
 0 75 511 23
 0 76 497 22
 0 73 495 22
 0 68 477 21
 0 63 481 19
 0 68 493 17
 0 69 504 16
 0 69 502 15
 0 70 490 16
 0 66 465 14
 0 66 452 15
 0 66 456 13
 0 66 459 13
 0 65 456 14
 0 64 454 13
 0 58 456 11
 0 59 456 13
 0 57 453 17
 0 59 449 16
 0 60 428 16
 0 63 421 12
 0 56 418 10
 0 51 418 8
 0 55 427 9
 0 58 411 10
 0 60 415 12
 0 62 415 12
 0 70 421 14
 0 70 425 19
 0 80 419 17
 0 83 433 17
 0 81 437 16
 0 85 446 15
 0 88 440 14
 0 88 452 15
 0 83 453 14
 0 79 476 12
 0 84 474 12
 0 85 472 13
 0 88 475 12
 0 85 493 13
 0 79 499 13
 0 75 486 14
 0 76 478 15
 0 79 486 16
 0 78 484 16
 0 78 512 16
 0 80 506 16
 0 76 503 14
 0 73 479 12
 0 68 485 10
 0 67 484 8
 0 59 490 7
 0 64 481 7
 1 71 483 7
 1 73 474 8
 1 83 474 8
 1 82 466 11
 1 80 478 7
 1 73 484 6
 1 72 475 6
 1 75 466 6
 1 78 476 6
 1 74 461 6
 1 72 458 6
 1 71 463 7
 1 69 475 7
 1 65 486 7
 1 73 483 8
 2 80 482 8
 2 83 479 9
 1 81 461 11
 1 82 457 8
 2 85 451 8
 2 81 441 8
 3 80 436 7
 3 79 441 10
 3 76 440 10
 2 75 429 8
 1 75 434 8
 1 75 429 8
 0 71 419 8
 0 78 423 8
 0 86 426 8
 0 89 436 8
 0 92 417 8
 0 87 417 10
 0 92 403 10
 0 92 400 11
 0 95 390 10
 0 94 392 9
 0 97 403 8
 0 101 411 8
 0 98 413 10
 0 105 412 11
 0 109 408 10
 0 118 426 11
 0 113 419 9
 0 102 426 8
 0 111 415 9
 0 109 416 9
 0 113 419 10
 0 116 414 12
 0 122 399 12
 0 126 397 14
 0 126 407 10
 0 132 412 11
 0 133 420 10
 0 140 411 11
 0 146 418 10
 0 163 415 10
 0 160 418 10
 0 164 414 11
 0 169 413 15
 0 171 416 15
 0 169 420 15
 0 179 426 15
 0 192 441 15
 0 189 446 15
 0 194 445 13
 0 219 443 12
 0 228 443 13
 0 246 447 13
 0 268 437 10
 0 282 440 9
 0 302 424 10
 0 326 416 8
 0 335 398 9
 0 336 382 10
 0 343 369 9
 0 349 363 10
 0 370 355 10
 0 379 346 9
 0 380 332 9
 0 388 315 7
 0 399 318 8
 0 410 317 9
 0 417 318 9
 0 433 310 9
 0 429 315 9
 0 439 302 7
 0 440 291 8
 0 438 283 9
 0 442 271 8
 0 453 275 8
 0 455 273 7
 0 478 260 7
 0 482 265 7
 0 482 267 6
 0 489 264 6
 0 489 257 4
 0 499 252 4
 0 508 238 4
 0 512 234 5
 0 544 236 5
 0 556 235 7
 0 565 242 6
 0 566 244 7
 0 567 233 7
 0 587 234 8
 0 580 226 7
 0 597 219 7
 0 608 217 7
 0 608 212 7
 1 618 210 6
 1 623 217 6
 1 629 211 7
 1 642 210 6
 1 662 203 6
 1 651 198 7
 2 640 195 6
 1 623 183 6
 1 622 179 7
 2 614 179 5
 2 591 182 5
 1 607 173 4
 1 616 171 4
 1 626 162 3
 1 618 153 3
 1 621 153 3
 1 639 157 3
 1 641 144 3
 1 624 139 2
 1 594 133 2
 1 612 129 2
 1 607 126 2
 1 598 123 1
 1 598 128 0
 1 600 133 0
 1 595 132 0
 1 601 134 0
 1 610 137 0
 1 608 132 1
 1 617 125 1
 1 598 119 0
 0 621 107 0
 0 603 108 0
 0 602 103 0
 0 612 96 0
 0 611 91 0
 0 616 80 0
 0 612 83 0
 0 618 83 0
 0 612 77 0
 0 619 72 0
 0 632 72 0
 0 611 70 0
 0 595 66 0
 0 587 63 0
 0 607 61 0
 0 617 56 0
 0 621 58 0
 0 610 55 0
 0 634 50 0
 0 654 49 0
 0 646 50 0
 0 626 53 0
 0 626 49 0
 0 617 47 0
 0 608 47 0
 0 599 50 0
 0 591 51 0
 0 581 51 0
 0 583 50 0
 0 571 49 0
 0 585 44 0
 0 565 45 0
 0 548 44 0
 0 553 48 0
 0 534 48 0
 0 528 52 0
 0 545 56 0
 0 557 51 0
 0 560 49 0
 0 552 47 0
 0 553 42 0
 0 550 41 0
 0 546 45 0
 0 548 46 0
 0 559 45 0
 0 579 43 0
 0 583 42 0
 0 580 39 0
 0 606 40 0
 0 605 41 0
 0 616 43 0
 0 629 45 0
 0 644 43 0
 0 617 47 0
 0 620 50 0
 0 628 46 0
 0 633 45 0
 0 625 44 0
 0 596 42 0
 0 606 43 0
 0 608 42 0
 0 600 39 0
 0 587 38 0
 0 581 32 0
 0 572 32 0
 0 551 31 0
 0 550 30 0
 0 562 31 0
 0 546 31 0
 0 561 31 0
 0 574 28 0
 0 575 26 0
 0 581 26 0
 0 589 26 0
 0 583 23 0
 0 559 24 0
 0 552 22 0
 0 544 25 0
 1 548 21 0
 1 554 17 0
 1 564 16 0
 0 570 15 0
 0 569 14 0
 0 552 15 0
 0 551 12 0
 0 543 14 0
 0 557 12 0
 0 561 11 0
 0 562 11 0
 0 562 9 0
 0 568 10 0
 0 580 10 0
 0 588 12 0
 0 582 11 0
 0 588 13 0
 0 575 14 0
 0 581 10 0
 0 587 11 0
 0 561 11 0
 0 555 12 0
 0 563 11 0
 0 562 10 0
 0 551 10 0
 0 528 11 0
 0 520 14 0
 0 509 15 0
 0 509 18 0
 0 505 16 0
 0 494 18 0
 0 490 21 0
 0 481 21 0
 0 491 19 0
 0 495 21 0
 0 483 22 0
 0 472 21 0
 0 456 22 0
 0 452 19 0
 0 458 20 0
 0 458 19 0
 0 464 20 0
 0 456 20 0
 0 454 18 0
 0 455 19 0
 0 459 22 0
 0 453 22 0
 0 448 21 0
 0 462 19 0
 0 480 20 0
 0 469 21 0
 0 477 22 0
 0 467 25 0
 0 468 25 0
 0 459 27 0
 0 453 27 0
 0 454 31 0
 0 452 25 0
 0 437 29 0
 0 446 33 0
 0 429 33 0
 0 442 33 0
 0 448 33 0
 0 458 38 0
 0 441 32 0
 0 448 37 1
 0 433 39 1
 0 433 41 1
 0 449 44 1
 0 441 45 1
 0 436 44 1
 0 444 42 1
 0 444 45 2
 0 430 47 1
 0 436 54 1
 0 428 58 1
 0 427 60 1
 0 420 57 1
 0 422 61 1
 0 409 63 0
 0 406 66 0
 0 400 70 0
 0 386 72 0
 0 387 70 0
 0 390 65 0
 0 401 66 1
 0 398 73 2
 0 401 74 2
 0 397 73 1
 0 402 67 0
 0 408 62 0
 0 410 67 0
 0 412 70 0
 0 412 76 0
 0 403 76 0
 0 403 77 0
 0 385 77 0
 0 379 75 0
 0 355 81 0
 0 364 82 0
 0 375 84 0
 0 370 79 0
 0 374 82 0
 0 383 91 0
 0 374 94 0
 0 388 96 0
 0 404 98 0
 0 399 103 0
 0 411 103 0
 0 401 106 0
 0 391 109 0
 0 386 105 0
 0 386 107 0
 0 371 103 0
 0 385 102 0
 0 373 108 0
 0 366 116 0
 0 351 114 0
 0 362 121 0
 0 366 120 0
 0 359 124 0
 0 344 124 0
 0 347 131 0
 0 347 133 0
 0 350 147 0
 0 352 160 0
 0 334 162 0
 0 330 165 0
 0 317 169 0
 0 322 178 0
 0 324 183 0
 0 325 182 0
 0 322 201 0
 0 332 200 0
 0 334 212 0
 0 324 220 0
 0 302 232 0
 0 299 241 0
 0 283 244 0
 0 285 246 0
 0 285 248 0
 0 291 262 0
 0 296 267 0
 0 290 261 0
 0 291 278 0
 0 292 280 1
 0 283 297 2
 0 280 315 2
 0 291 321 2
 0 277 340 2
 0 291 341 2
 0 284 343 1
 0 286 358 1
 0 297 359 0
 0 298 374 0
 0 297 363 0
 0 309 362 0
 0 298 369 0
 0 298 373 0
 0 296 365 0
 0 289 378 0
 0 289 379 0
 0 289 389 0
 0 284 399 0
 0 287 389 0
 0 280 391 0
 0 285 389 0
 0 282 389 0
 0 280 391 0
 0 285 402 0
 0 281 424 0
 0 286 426 0
 0 291 447 0
 0 296 472 0
 0 293 472 0
 0 287 487 0
 0 283 482 0
 0 276 470 0
 0 276 454 0
 0 271 464 0
 0 260 465 0
 0 251 451 0
 0 250 450 0
 0 253 428 0
 0 251 437 0
 0 236 428 0
 0 224 444 0
 0 225 458 0
 0 224 458 0
 0 220 483 0
 0 220 488 0
 0 215 467 0
 0 222 475 0
 0 232 469 0
 0 224 459 0
 0 221 452 0
 0 215 456 0
 0 210 448 0
 0 220 437 0
 0 225 448 0
 0 232 457 0
 0 225 452 0
 0 221 451 0
 0 219 463 0
 0 220 479 0
 1 222 471 0
 1 212 490 0
 1 208 493 0
 1 215 495 0
 1 212 480 0
 1 207 487 0
 1 208 492 0
 1 208 497 0
 1 193 505 0
 1 193 489 0
 0 187 507 1
 0 182 512 0
 0 185 508 0
 0 184 506 0
 0 179 502 0
 0 176 493 0
 0 188 475 0
 0 180 471 0
 0 171 468 0
 0 166 472 0
 0 159 480 0
 0 159 479 0
 0 160 500 0
 0 165 502 0
 0 168 500 0
 0 177 498 0
 0 179 514 0
 0 173 517 0
 0 174 509 0
 0 167 502 0
 0 161 505 0
 0 161 489 0
 0 160 495 0
 0 161 500 0
 0 159 505 0
 0 149 495 0
 0 150 509 0
 0 147 505 0
 0 146 502 0
 0 138 526 0
 0 133 522 0
 0 135 503 0
 0 131 508 0
 0 125 511 0
 0 131 530 0
 0 127 531 0
 0 130 510 0
 0 127 513 0
 0 126 507 0
 0 127 509 0
 0 128 506 0
 0 129 526 0
 0 129 530 0
 0 123 539 0
 0 121 539 0
 0 125 540 0
 0 125 530 0
 0 126 504 0
 0 123 509 0
 0 125 508 0
 0 125 530 0
 0 126 553 0
 0 131 542 0
 0 136 521 0
 0 146 538 0
 0 158 533 0
 0 169 534 0
 0 161 523 0
 0 162 547 0
 0 161 533 0
 0 161 523 0
 0 165 514 0
 0 161 508 0
 0 168 495 0
 0 165 488 0
 0 164 470 0
 0 169 462 0
 0 184 455 0
 0 175 453 0
 0 175 450 0
 0 174 451 0
 0 178 439 0
 0 180 437 0
 0 178 427 0
 0 192 413 0
 0 181 408 0
 0 185 384 0
 0 185 372 0
 0 184 364 0
 0 186 364 0
 0 191 352 0
 0 190 344 0
 0 187 327 0
 0 187 346 0
 0 185 350 0
 0 184 359 0
 0 186 359 0
 0 179 351 0
 0 189 358 0
 0 195 341 0
 0 203 336 0
 0 209 340 0
 0 210 348 0
 0 218 332 0
 1 224 329 0
 1 228 341 0
 1 238 325 0
 0 248 329 0
 0 255 328 0
 0 251 315 0
 0 254 306 0
 0 249 302 0
 0 250 314 0
 0 252 309 0
 0 261 305 0
 0 255 304 0
 0 265 292 0
 0 280 274 0
 0 278 272 0
 0 302 271 0
 0 304 268 0
 0 305 273 0
 0 320 273 0
 0 328 270 0
 0 342 270 0
 0 372 271 0
 0 384 271 0
 0 384 269 0
 0 400 267 0
 0 398 270 0
 0 411 276 0
 0 438 280 0
 0 430 260 0
 0 447 239 0
 0 469 247 0
 0 464 248 0
 0 469 238 0
 0 499 231 0
 0 495 212 0
 0 489 210 0
 0 501 198 0
 0 500 190 0
 0 516 192 0
 0 523 187 0
 0 530 185 0
 0 529 173 0
 0 526 174 0
 0 526 174 0
 0 517 174 0
 0 536 163 0
 0 527 158 0
 0 523 165 0
 0 536 153 0
 0 533 143 0
 0 513 143 0
 0 527 140 0
 0 545 143 0
 0 559 144 0
 0 580 136 0
 0 571 130 0
 0 579 130 0
 0 607 121 0
 0 601 128 0
 0 599 133 0
 0 591 135 0
 0 595 130 0
 0 597 121 0
 0 596 122 0
 0 596 121 0
 0 599 122 0
 0 608 129 0
 0 610 139 0
 0 630 143 0
 0 630 136 0
 0 644 134 0
 0 635 121 0
 0 632 121 0
 0 639 119 0
 0 651 116 0
 0 641 117 0
 0 658 113 0
 0 664 109 0
 0 667 110 0
 0 685 103 0
 0 706 100 0
 0 708 102 0
 0 697 95 0
 0 708 94 0
 0 714 94 0
 0 714 97 0
 0 704 98 0
 0 696 92 0
 0 666 86 0
 0 666 79 0
 0 660 75 0
 0 656 75 0
 0 677 75 0
 0 666 64 0
 0 660 62 0
 0 651 63 0
 0 650 59 0
 0 639 56 0
 0 629 55 0
 0 637 53 0
 0 638 58 0
 0 628 59 0
 0 624 64 0
 0 612 62 0
 0 622 56 0
 0 615 57 0
 0 628 56 0
 0 633 60 0
 0 636 57 0
 0 638 56 0
 0 625 51 0
 0 624 48 0
 0 600 48 0
 0 596 43 0
 0 596 43 0
 0 594 40 0
 0 592 38 0
 0 584 32 0
 0 575 27 0
 0 581 26 0
 0 602 20 0
 1 617 20 0
 1 615 21 0
 1 611 22 0
 1 615 21 0
 1 605 21 0
 1 606 22 0
 1 612 22 0
 1 617 20 0
 1 619 19 0
 1 626 18 0
 1 617 15 0
 1 628 15 0
 1 641 13 0
 1 640 13 0
 1 648 11 0
 1 638 11 0
 1 644 9 0
 1 651 9 0
 1 645 9 0
 1 638 8 0
 2 633 7 0
 3 626 8 0
 3 633 8 0
 3 611 7 0
 3 605 7 0
 3 593 10 0
 3 583 10 0
 3 580 9 0
 2 568 9 0
 3 588 12 0
 3 600 11 0
 3 597 12 0
 4 605 15 0
 5 592 17 0
 5 584 18 0
 6 578 18 0
 7 556 18 0
 6 567 20 0
 6 556 22 0
 6 553 23 0
 3 567 29 0
 4 580 28 0
 4 581 24 0
 5 571 26 0
 5 571 30 0
 5 575 30 0
 7 575 24 0
 8 571 24 0
 7 570 26 0
 6 551 23 0
 5 544 24 0
 4 557 25 0
 4 556 28 0
 4 543 32 0
 3 529 29 0
 2 538 29 0
 2 552 31 0
 3 550 32 0
 2 550 34 0
 3 549 35 0
 3 560 37 0
 3 541 38 0
 1 534 38 0
 1 534 33 0
 1 520 31 0
 1 491 31 0
 1 471 31 0
 1 459 29 0
 1 459 26 0
 1 464 28 0
 1 468 26 0
 0 453 24 0
 0 446 28 0
 0 452 25 0
 1 432 24 0
 0 436 23 0
 0 431 23 0
 0 432 25 0
 0 428 24 0
 0 436 26 0
 0 415 26 0
 0 427 28 0
 0 421 25 0
 0 419 22 0
 0 421 21 0
 0 427 24 0
 0 423 24 0
 0 408 23 0
 0 410 18 0
 0 396 17 0
 0 401 17 0
 0 394 15 0
 0 393 15 0
 0 392 14 0
 0 402 14 0
 0 403 14 0
 0 390 13 0
 0 381 14 0
 0 387 16 0
 0 385 17 0
 0 359 20 0
 0 360 25 0
 0 370 23 0
 0 372 25 0
 0 365 24 0
 0 363 20 0
 0 354 21 0
 0 353 25 0
 0 362 21 0
 0 371 22 0
 0 375 24 0
 0 376 29 0
 0 372 31 0
 0 387 34 0
 0 378 35 0
 0 362 33 0
 0 373 34 0
 0 364 32 0
 0 377 36 0
 0 355 36 0
 0 352 39 0
 0 350 41 0
 0 340 43 0
